"nba_id","Team","Player","Experience","DPM","DPM Improvement","O-DPM","D-DPM","Box DPM","Box O-DPM","Box D-DPM","FGA/100","FG2%","FG3A/100","FG3%","FG3ARate%","RimFGA/100","RimFG%","FTA/100","FT%","FTARate%","USG%","REB/100","AST/100","AST%","BLK/100","BLK%","STL/100","STL%","TOV/100"
203999,"Denver Nuggets","Nikola Jokic","Vet",6.84,-0.57,4.97,1.87,3.83,4.23,-0.4,27.916,0.603,5.736,0.338,0.204,8.245,0.721,8.517,0.814,0.306,0.316,16.892,11.617,0.376,1.122,0.012,2.139,0.021,4.648
1628983,"Oklahoma City Thunder","Shai Gilgeous-Alexander","Vet",5.94,3.65,4.97,0.98,3.85,3.95,-0.1,29.508,0.564,8.923,0.363,0.312,7.122,0.697,9.975,0.859,0.39,0.333,7.561,8.29,0.277,1.39,0.016,2.446,0.025,3.456
1628369,"Boston Celtics","Jayson Tatum","Vet",5.88,0.83,5.37,0.52,3.12,3.92,-0.8,26.316,0.54,12.202,0.354,0.464,6.053,0.735,8.958,0.827,0.34,0.291,11.841,8.164,0.259,0.864,0.009,1.56,0.015,3.804
1641705,"San Antonio Spurs","Victor Wembanyama","Sophomore",5.74,7.32,3.54,2.19,7.51,4.66,2.85,27.231,0.55,12.986,0.324,0.478,6.804,0.733,6.104,0.793,0.254,0.31,16.128,6.382,0.214,4.788,0.053,1.91,0.019,4.828
203507,"Milwaukee Bucks","Giannis Antetokounmpo","Vet",5.61,-0.39,3.79,1.83,4.55,3.55,1,29.084,0.61,1.575,0.279,0.058,13.62,0.784,13.059,0.627,0.455,0.355,15.913,8.591,0.318,1.84,0.021,1.417,0.014,5.078
203954,"Philadelphia 76ers","Joel Embiid","Vet",5.25,-0.94,2.84,2.41,4.75,3.53,1.22,28.782,0.524,7.556,0.342,0.232,5.825,0.73,11.791,0.848,0.469,0.339,14.405,6.85,0.245,2.242,0.025,1.577,0.015,5.322
1629029,"Dallas Mavericks","Luka Doncic","Vet",5.24,1.42,4.97,0.27,3.32,3.05,0.27,26.664,0.551,11.958,0.349,0.457,3.737,0.762,8.184,0.745,0.32,0.299,11.506,10.043,0.322,0.623,0.007,2.301,0.023,4.9
1628378,"Cleveland Cavaliers","Donovan Mitchell","Vet",4.96,1.45,3.78,1.17,3.9,3.92,-0.02,26.903,0.539,12.698,0.357,0.467,5.803,0.661,5.998,0.825,0.234,0.291,6.873,7.041,0.23,0.608,0.006,2.338,0.023,3.412
202695,"Los Angeles Clippers","Kawhi Leonard","Vet",4.86,-0.19,3.36,1.5,5.41,3.4,2.01,24.132,0.543,6.943,0.37,0.268,5.212,0.715,5.821,0.824,0.244,0.264,9.353,4.756,0.161,1.187,0.013,2.381,0.024,2.59
201939,"Golden State Warriors","Stephen Curry","Vet",4.07,-0.5,4.51,-0.44,2.23,3.86,-1.63,25.663,0.53,15.16,0.404,0.595,3.352,0.662,5.441,0.883,0.208,0.271,6.812,8.778,0.278,0.585,0.006,1.475,0.014,4.448
1628368,"Sacramento Kings","De'Aaron Fox","Vet",3.8,1.34,3.59,0.21,2.91,2.98,-0.07,26.547,0.544,8.571,0.34,0.317,4.248,0.719,7.098,0.751,0.257,0.294,6.197,8.339,0.266,0.492,0.005,2.454,0.024,3.918
201935,"Los Angeles Clippers","James Harden","Vet",3.74,-0.2,3.43,0.31,3.27,3.12,0.15,23.282,0.474,12.364,0.359,0.555,3.869,0.595,9.07,0.859,0.375,0.281,8.508,11.504,0.387,0.943,0.01,1.918,0.018,5.174
1630162,"Minnesota Timberwolves","Anthony Edwards","Vet",3.7,1.15,3.17,0.53,4.84,4.02,0.82,26.75,0.522,12.709,0.361,0.484,5.182,0.666,6.294,0.809,0.232,0.304,7.646,6.912,0.231,0.805,0.009,2.033,0.02,4.001
1628973,"New York Knicks","Jalen Brunson","Vet",3.68,1.07,4.65,-0.97,2.54,4.36,-1.82,24.687,0.536,9.372,0.389,0.381,4.794,0.648,8.291,0.817,0.321,0.282,4.571,10.915,0.329,0.26,0.003,1.339,0.013,3.393
201142,"Phoenix Suns","Kevin Durant","Vet",3.54,-1.31,3.24,0.3,3.97,3.61,0.36,24.195,0.561,8.334,0.385,0.343,3.627,0.765,6.804,0.826,0.286,0.287,9.04,5.037,0.171,1.649,0.018,1.24,0.012,4.116
203076,"Los Angeles Lakers","Anthony Davis","Vet",3.52,-0.33,1.47,2.05,2.19,1.26,0.93,25.874,0.565,2.78,0.311,0.139,9.551,0.763,10.198,0.799,0.379,0.296,16.684,4.87,0.166,2.777,0.029,1.715,0.017,3.212
202331,"Philadelphia 76ers","Paul George","Vet",3.45,-1.04,1.7,1.75,3.31,1.4,1.91,21.656,0.491,9.94,0.378,0.455,2.749,0.667,5.376,0.843,0.222,0.244,8.413,7.417,0.249,0.707,0.008,2.294,0.023,4.032
204001,"Boston Celtics","Kristaps Porzingis","Vet",3.2,0.22,1.1,2.1,1.96,0.51,1.45,22.247,0.554,10.303,0.363,0.446,4.869,0.734,7.277,0.837,0.342,0.244,11.48,3.129,0.096,3.26,0.033,1.433,0.014,2.473
1626164,"Phoenix Suns","Devin Booker","Vet",3.08,-0.23,4.01,-0.93,1.47,3.4,-1.93,24.888,0.548,9.485,0.373,0.38,4.24,0.705,8.91,0.878,0.366,0.282,5.232,8.23,0.268,0.593,0.006,1.48,0.015,3.504
202710,"Miami Heat","Jimmy Butler","Vet",3.08,-0.36,2.26,0.82,2.8,2.72,0.08,18.252,0.559,2.631,0.316,0.138,7.002,0.678,10.327,0.831,0.547,0.208,7.97,7.478,0.231,0.475,0.005,2.256,0.023,2.508
203081,"Milwaukee Bucks","Damian Lillard","Vet",2.96,-1.44,4.26,-1.3,3.57,4.59,-1.02,23.194,0.519,11.646,0.368,0.529,4.875,0.631,8.93,0.903,0.382,0.28,5.511,10.663,0.337,0.341,0.003,1.408,0.014,4.034
1628384,"New York Knicks","OG Anunoby","Vet",2.94,1.14,1.25,1.69,1.16,-0.1,1.26,18.329,0.571,8.227,0.383,0.441,6.686,0.702,2.981,0.775,0.161,0.19,6.838,2.798,0.079,1.386,0.015,2.186,0.021,1.982
2544,"Los Angeles Lakers","LeBron James","Vet",2.91,-1.17,2.98,-0.07,1.24,2.21,-0.97,25.219,0.566,7.961,0.335,0.304,8.09,0.746,6.264,0.735,0.255,0.295,10.574,11.829,0.405,0.85,0.01,1.611,0.016,5.093
203497,"Minnesota Timberwolves","Rudy Gobert","Vet",2.9,0.48,-0.94,3.85,0.92,-0.65,1.57,9.223,0.674,0.557,0.111,0.029,7.46,0.749,5.458,0.647,0.672,0.124,16.888,2.8,0.079,2.505,0.027,1.203,0.012,2.296
1630532,"Orlando Magic","Franz Wagner","Vet",2.87,2.83,2.38,0.5,2.47,3,-0.53,27.44,0.535,9.191,0.336,0.334,8.263,0.694,7.899,0.841,0.289,0.307,8.232,7.633,0.276,0.834,0.009,1.952,0.019,3.806
1631096,"Oklahoma City Thunder","Chet Holmgren","Vet",2.84,2.77,0.61,2.23,2.86,0.7,2.16,19.506,0.604,7.191,0.346,0.376,6.625,0.75,6.277,0.742,0.321,0.237,13.898,3.211,0.097,3.75,0.041,1.283,0.012,3.01
202681,"Dallas Mavericks","Kyrie Irving","Vet",2.79,-1.14,3.17,-0.39,2.65,2.98,-0.33,23.38,0.547,9.175,0.397,0.387,3.909,0.676,4.079,0.865,0.169,0.243,6.017,6.955,0.215,0.581,0.006,1.752,0.017,2.93
1626157,"New York Knicks","Karl-Anthony Towns","Vet",2.76,-0.41,2.45,0.32,-0.17,0.41,-0.58,23.179,0.581,7.726,0.391,0.317,8.886,0.679,8.093,0.836,0.349,0.28,17.271,4.666,0.152,1.392,0.015,1.253,0.013,3.72
1627759,"Boston Celtics","Jaylen Brown","Vet",2.64,0.05,3.14,-0.5,3.01,3.94,-0.93,25.105,0.556,9.614,0.355,0.385,6.159,0.719,7.145,0.711,0.252,0.289,7.733,6.014,0.195,0.66,0.007,1.743,0.017,3.99
1631114,"Oklahoma City Thunder","Jalen Williams","Vet",2.63,2.95,1.61,1.02,3.38,2.06,1.32,24.891,0.56,7.574,0.366,0.292,6.856,0.711,4.793,0.803,0.183,0.272,8.034,7.305,0.234,1.041,0.012,2.392,0.024,3.222
1627832,"Houston Rockets","Fred VanVleet","Vet",2.61,-0.21,1.2,1.4,1.37,0.35,1.02,19.728,0.472,10.897,0.366,0.531,2.748,0.575,3.84,0.831,0.202,0.191,5.315,8.68,0.261,0.744,0.009,2.185,0.021,2.135
1628392,"Oklahoma City Thunder","Isaiah Hartenstein","Vet",2.54,0.81,-0.12,2.66,2.19,-0.21,2.4,13.375,0.587,0.826,0.252,0.03,5.771,0.686,3.389,0.687,0.285,0.168,17.415,6.44,0.174,1.97,0.022,1.925,0.019,3.175
203994,"Phoenix Suns","Jusuf Nurkic","Vet",2.36,0.87,-1.04,3.4,1,-2.24,3.24,13.51,0.541,4.62,0.279,0.328,6.096,0.644,5.689,0.603,0.425,0.178,19.658,4.615,0.128,1.763,0.019,2.041,0.02,3.878
1628991,"Memphis Grizzlies","Jaren Jackson Jr.","Vet",2.34,-0.01,0.73,1.61,2.3,1.33,0.97,26.215,0.531,8.957,0.347,0.351,5.314,0.658,8.31,0.795,0.329,0.284,9.252,2.847,0.091,3.021,0.034,2.041,0.02,3.128
1627750,"Denver Nuggets","Jamal Murray","Vet",2.28,-0.14,2.25,0.03,0.15,0.5,-0.35,20.916,0.495,7.804,0.373,0.362,4.345,0.643,4.255,0.81,0.174,0.22,5.824,8.068,0.227,0.743,0.008,1.73,0.017,2.908
1628386,"Cleveland Cavaliers","Jarrett Allen","Vet",2.25,0.04,0.35,1.9,2.5,0.37,2.13,12.786,0.675,0.599,0.225,0.03,8.283,0.749,5.047,0.707,0.375,0.153,17.412,3.019,0.082,1.426,0.016,1.35,0.013,1.698
1629011,"New York Knicks","Mitchell Robinson","Vet",2.24,0.56,0.04,2.21,3.14,0.92,2.22,9.063,0.65,2.138,0.156,0.065,7.181,0.681,3.965,0.411,0.438,0.124,14.423,1.983,0.059,2.758,0.031,2.045,0.021,1.965
1628401,"Boston Celtics","Derrick White","Vet",2.21,0.14,1.5,0.71,2.6,2.05,0.55,17.524,0.55,11.813,0.372,0.696,1.969,0.698,2.24,0.865,0.135,0.182,6.307,6.91,0.2,1.531,0.017,1.489,0.015,2.04
203932,"Denver Nuggets","Aaron Gordon","Vet",2.11,-0.38,1.21,0.9,0.59,1.22,-0.63,14.425,0.6,4.659,0.33,0.315,7.78,0.721,4.603,0.67,0.318,0.165,9.703,5.787,0.151,0.874,0.009,1.24,0.012,2.379
1628371,"Orlando Magic","Jonathan Isaac","Vet",2.06,1.13,-0.26,2.32,0.77,0.32,0.45,15.454,0.579,7.926,0.345,0.495,5.517,0.711,2.961,0.674,0.227,0.156,13.347,1.512,0.042,3.925,0.043,2.466,0.025,1.434
1629630,"Memphis Grizzlies","Ja Morant","Vet",2.05,0.06,2.71,-0.66,0.02,2,-1.98,25.455,0.525,7.902,0.327,0.304,8.056,0.651,9.71,0.783,0.374,0.303,7.436,12.603,0.395,0.624,0.006,1.679,0.017,5.428
1629636,"Cleveland Cavaliers","Darius Garland","Vet",2,-0.2,2.59,-0.59,1.46,2.58,-1.12,23.511,0.513,10.219,0.378,0.416,4.964,0.608,4.691,0.859,0.185,0.254,4.205,9.924,0.285,0.326,0.003,1.814,0.018,3.803
1629008,"Denver Nuggets","Michael Porter Jr.","Vet",1.93,-0.31,1.65,0.28,0.05,0.99,-0.94,19.596,0.581,7.666,0.394,0.375,5.012,0.749,2.929,0.768,0.145,0.213,9.817,3.322,0.098,0.788,0.009,1.156,0.011,2.17
1641708,"Houston Rockets","Amen Thompson","Sophomore",1.91,4.45,0.61,1.3,2.62,0.96,1.66,15.133,0.586,1.895,0.272,0.109,7.915,0.716,5.471,0.693,0.374,0.176,12.684,4.171,0.117,1.509,0.017,2.251,0.022,2.675
203484,"Orlando Magic","Kentavious Caldwell-Pope","Vet",1.86,0.17,-0.01,1.88,0.78,-0.42,1.2,11.741,0.53,7.643,0.382,0.654,1.983,0.659,1.363,0.846,0.152,0.118,4.006,2.925,0.083,0.795,0.008,2.296,0.022,1.267
1627751,"Toronto Raptors","Jakob Poeltl","Vet",1.84,-0.28,0.1,1.74,1.77,-0.17,1.94,16.672,0.615,0.563,0.113,0.027,8.955,0.724,4.768,0.631,0.293,0.196,16.965,4.418,0.131,2.331,0.025,1.541,0.015,3.153
1628389,"Miami Heat","Bam Adebayo","Vet",1.79,0,0.34,1.45,0.53,0.26,0.27,20.4,0.553,4.773,0.299,0.229,5.5,0.698,5.805,0.736,0.298,0.236,14.799,7.325,0.22,1.252,0.013,1.885,0.019,3.443
1630198,"Oklahoma City Thunder","Isaiah Joe","Vet",1.78,1.16,1.24,0.54,1.28,1.28,0,16.618,0.539,13.418,0.384,0.783,1.008,0.7,1.134,0.805,0.094,0.156,5.911,3.494,0.103,0.551,0.006,1.605,0.016,1.419
203110,"Golden State Warriors","Draymond Green","Vet",1.76,-0.09,-1.38,3.14,0,-1.98,1.98,11.154,0.545,5.625,0.321,0.489,2.72,0.689,2.4,0.659,0.21,0.14,10.954,9.952,0.277,1.504,0.017,1.909,0.019,4.015
1630178,"Philadelphia 76ers","Tyrese Maxey","Vet",1.75,0.37,2.4,-0.65,0.74,1.73,-0.99,26.386,0.516,11.67,0.367,0.408,7.377,0.627,6.372,0.854,0.242,0.281,5.364,8.394,0.279,0.433,0.005,1.704,0.017,2.848
1630163,"Charlotte Hornets","LaMelo Ball","Vet",1.75,0.59,2.55,-0.8,2.28,3.16,-0.88,30.458,0.491,15.193,0.354,0.492,7.079,0.6,7.726,0.806,0.242,0.348,7.557,11.65,0.417,0.437,0.004,2.069,0.02,5.889
1627826,"Los Angeles Clippers","Ivica Zubac","Vet",1.73,1.69,-0.64,2.37,1.03,-0.18,1.21,16.088,0.619,0.584,0.13,0.031,7.943,0.702,4.405,0.642,0.281,0.184,18.167,3.391,0.102,1.717,0.019,0.904,0.009,2.792
1629057,"Portland Trail Blazers","Robert Williams III","Vet",1.72,-0.27,0.56,1.15,2.66,1.46,1.2,12.883,0.72,0.534,0.225,0.03,9.315,0.793,3.618,0.735,0.32,0.158,15.48,3.067,0.097,3.637,0.044,1.785,0.018,2.438
1627734,"Sacramento Kings","Domantas Sabonis","Vet",1.66,0.93,0.9,0.76,1.69,0.95,0.74,18.268,0.636,3.757,0.343,0.165,8.554,0.727,6.362,0.737,0.371,0.225,18.788,9.286,0.271,0.802,0.009,1.34,0.013,4.121
1626172,"Golden State Warriors","Kevon Looney","Vet",1.65,-0.85,-0.14,1.8,1.11,-0.29,1.4,11.889,0.596,0.563,0.128,0.032,7.458,0.709,3.64,0.553,0.349,0.138,19.784,4.563,0.134,1.24,0.013,1.552,0.015,2.205
1629627,"New Orleans Pelicans","Zion Williamson","Vet",1.63,-0.3,1.85,-0.22,1.35,2.33,-0.98,27.957,0.563,1.804,0.291,0.07,13.408,0.689,13.219,0.648,0.474,0.354,10.634,8.312,0.276,1.321,0.015,1.797,0.017,5.154
1630529,"New Orleans Pelicans","Herbert Jones","Vet",1.63,0.42,-0.17,1.8,1.74,-0.15,1.89,13.041,0.54,5.941,0.375,0.45,4.097,0.68,2.941,0.803,0.21,0.151,5.806,3.862,0.107,1.057,0.012,2.42,0.024,2.296
1630596,"Cleveland Cavaliers","Evan Mobley","Vet",1.51,0.6,0.56,0.95,0.01,0.43,-0.42,19.217,0.613,4.163,0.322,0.219,10.502,0.748,6.091,0.726,0.316,0.226,14.168,4.052,0.124,2.488,0.027,1.533,0.015,2.977
203991,"Atlanta Hawks","Clint Capela","Vet",1.49,0.38,-0.24,1.73,-0.24,0.03,-0.27,14.943,0.614,0.557,0.111,0.03,11.157,0.669,4.126,0.589,0.266,0.161,19.375,2.948,0.083,2.134,0.023,1.305,0.013,1.782
203992,"Atlanta Hawks","Bogdan Bogdanovic","Vet",1.46,-0.07,1.11,0.35,0.61,0.41,0.2,18.823,0.501,11.911,0.377,0.621,2.985,0.604,2.77,0.868,0.151,0.193,5.677,4.568,0.135,0.723,0.008,1.919,0.019,2.185
1630169,"Indiana Pacers","Tyrese Haliburton","Vet",1.46,-0.35,2.66,-1.21,3.4,3.89,-0.49,18.773,0.567,10.887,0.367,0.568,2.574,0.706,3.276,0.837,0.177,0.204,5.006,10.956,0.33,0.908,0.01,2.024,0.019,2.762
1628366,"Chicago Bulls","Lonzo Ball","Vet",1.43,0.7,0.03,1.41,1.48,-0.16,1.64,13.332,0.485,10.669,0.369,0.779,1.104,0.657,0.246,0.734,0.087,0.136,6.625,7.52,0.191,1.066,0.011,2.471,0.023,2.15
203114,"Milwaukee Bucks","Khris Middleton","Vet",1.42,-0.49,1.04,0.38,0.7,0.83,-0.13,19.79,0.503,7.14,0.371,0.364,2.304,0.657,4.348,0.844,0.207,0.215,8.674,9.692,0.288,0.477,0.005,1.707,0.017,4.031
1627783,"Indiana Pacers","Pascal Siakam","Vet",1.3,-0.86,1.81,-0.51,0.34,0.94,-0.6,20.054,0.567,5.459,0.34,0.285,5.538,0.717,4.941,0.725,0.236,0.215,10.31,4.926,0.141,0.591,0.006,1.406,0.014,2.094
1629027,"Atlanta Hawks","Trae Young","Vet",1.24,-1.23,3.29,-2.05,0.61,2.96,-2.35,21.417,0.498,10.265,0.37,0.473,3.677,0.594,7.346,0.861,0.357,0.256,4.663,15.256,0.463,0.331,0.003,1.7,0.017,5.341
203939,"Dallas Mavericks","Dwight Powell","Vet",1.23,-0.43,-0.97,2.2,2.19,0.33,1.86,7.054,0.648,0.628,0.242,0.035,4.282,0.758,5.389,0.63,0.501,0.086,12.436,4.029,0.109,1.478,0.016,1.601,0.016,1.962
203935,"Memphis Grizzlies","Marcus Smart","Vet",1.19,0.03,0.06,1.13,-0.02,-0.47,0.45,17.009,0.5,11.091,0.349,0.659,1.936,0.66,3.275,0.769,0.19,0.201,5.122,7.939,0.226,0.597,0.006,2.645,0.026,3.957
1627739,"Los Angeles Clippers","Kris Dunn","Vet",1.19,2.36,-0.79,1.98,-0.25,-1.62,1.37,13.588,0.51,6.077,0.345,0.43,2.299,0.658,0.681,0.687,0.084,0.137,7.222,6.161,0.163,0.783,0.008,2.803,0.028,2.209
1630530,"New Orleans Pelicans","Trey Murphy III","Vet",1.18,-0.13,1.04,0.14,0.94,1.57,-0.63,18.764,0.561,11.116,0.371,0.568,4.055,0.721,4.296,0.84,0.215,0.194,7.294,3.852,0.113,0.919,0.01,1.694,0.017,1.863
1629048,"Orlando Magic","Goga Bitadze","Vet",1.17,0.97,-0.75,1.92,1.21,-0.33,1.54,12.53,0.657,1.503,0.287,0.067,8.74,0.728,4.13,0.706,0.335,0.152,16.001,4.219,0.133,3.357,0.036,1.678,0.016,2.578
1630591,"Orlando Magic","Jalen Suggs","Vet",1.16,1.81,-0.37,1.53,1.34,0.07,1.27,22.386,0.517,11.655,0.346,0.5,4.099,0.682,5.4,0.814,0.236,0.252,6.185,5.771,0.194,1.196,0.013,2.561,0.026,4.045
1630567,"Toronto Raptors","Scottie Barnes","Vet",1.12,0.75,1.09,0.03,2.53,2.12,0.41,24.752,0.512,9.491,0.33,0.388,5.598,0.707,6.101,0.762,0.238,0.29,11.061,10.646,0.341,1.409,0.016,1.809,0.018,4.705
1628404,"New York Knicks","Josh Hart","Vet",1.12,-0.03,0.54,0.57,0.55,-0.15,0.7,12.738,0.581,5.219,0.351,0.386,5.381,0.698,2.483,0.777,0.21,0.141,11.632,6.81,0.192,0.552,0.006,1.72,0.017,2.524
201572,"Milwaukee Bucks","Brook Lopez","Vet",1.11,-0.84,-1.44,2.55,0.29,-0.49,0.78,12.895,0.594,7.448,0.348,0.53,2.96,0.757,1.886,0.765,0.155,0.136,8.273,2.463,0.066,3.165,0.033,1.145,0.012,1.481
1626156,"Los Angeles Lakers","D'Angelo Russell","Vet",1.07,0.43,1.73,-0.66,-1.04,-0.04,-1,19.946,0.507,10.974,0.367,0.543,2.984,0.679,3.368,0.819,0.162,0.22,4.761,8.679,0.275,0.503,0.006,1.51,0.015,3.332
1631107,"Miami Heat","Nikola Jovic","Vet",1.06,2.64,-0.11,1.17,1.34,0.14,1.2,16.877,0.549,9.033,0.35,0.536,3.923,0.677,3.564,0.74,0.213,0.186,10.675,4.003,0.118,0.657,0.008,1.878,0.018,2.37
1628374,"Utah Jazz","Lauri Markkanen","Vet",1.04,-0.9,1.5,-0.45,1.38,2.56,-1.18,20.477,0.546,10.377,0.379,0.516,4.73,0.676,6.997,0.859,0.326,0.225,10.094,3.468,0.108,0.564,0.006,1.241,0.012,2.255
1629026,"Oklahoma City Thunder","Kenrich Williams","Vet",1.04,0.41,-0.02,1.06,1.13,0.06,1.07,14.175,0.572,8.512,0.352,0.563,3.731,0.691,0.855,0.687,0.073,0.137,10.28,3.427,0.1,0.669,0.007,1.986,0.02,1.399
1629634,"Memphis Grizzlies","Brandon Clarke","Vet",1.04,0.23,-0.28,1.32,0.69,-0.04,0.73,14.109,0.671,0.898,0.279,0.055,6.232,0.762,2.251,0.651,0.206,0.147,12.735,2.692,0.078,1.435,0.015,1.79,0.018,1.338
1628960,"Phoenix Suns","Grayson Allen","Vet",1.03,1.03,1.03,0,0.92,1.29,-0.37,14.915,0.543,11.417,0.401,0.731,2.415,0.675,3.307,0.834,0.21,0.174,5.723,4.187,0.12,0.695,0.008,1.483,0.015,2.127
1630217,"Memphis Grizzlies","Desmond Bane","Vet",1.01,-1.45,0.62,0.4,0.25,0.53,-0.28,19.339,0.539,9.011,0.386,0.449,5.189,0.666,3.298,0.844,0.17,0.203,7.873,6.909,0.204,0.653,0.007,1.555,0.016,3.063
204456,"Indiana Pacers","T.J. McConnell","Vet",0.97,0.6,1.21,-0.25,2.2,1.87,0.33,22.377,0.571,1.607,0.297,0.074,7.817,0.682,2.436,0.785,0.133,0.236,6.491,10.253,0.321,0.566,0.006,2.767,0.028,3.587
1626167,"Indiana Pacers","Myles Turner","Vet",0.95,0.03,0.1,0.85,1.72,0.65,1.07,17.718,0.589,8.078,0.368,0.447,4.212,0.713,4.157,0.725,0.248,0.207,11.466,2.86,0.081,2.947,0.032,1.162,0.012,2.77
