Position,Name + ID,PLAYER_NAME,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Visitor,Home,Opp,DK Player,SEASON_ID,PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,MATCHUP,WL,Minutes Last Game,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE,GAME DATE,PLAYER,DK,PLUS MINUS,MATCH UP,W/L,TEAM,AST_CONSISTENCY,AST_CUM_AVG,AST_LAST_10_AVG,AST_LAST_3_AVG,AST_LAST_5_AVG,AST_PER_MIN,AST_TREND,AST_VS_TEAM_AVG,BLOWOUT_GAME,DAYS_REST,DK_CONSISTENCY,DK_CUM_AVG,DK_LAST_10_AVG,DK_LAST_3_AVG,DK_LAST_5_AVG,DK_TREND,DK_TREND_5,FREQ_ABOVE_20,FREQ_ABOVE_25,FREQ_ABOVE_30,GAME_DAY,IS_B2B,IS_HOME,IS_TOP_3_PROJ,LOW_MIN_TOP_PLAYER,MIN_ABOVE_20,MIN_ABOVE_25,MIN_ABOVE_30,MIN_ABOVE_AVG_STREAK,MIN_CONSISTENCY,MIN_CONSISTENCY_SCORE,MIN_CUM_AVG,MIN_LAST_10_AVG,MIN_LAST_3_AVG,MIN_LAST_5_AVG,MIN_TREND,MIN_VS_TEAM_AVG,PLUS MINUS_CONSISTENCY,PLUS MINUS_CUM_AVG,PLUS MINUS_LAST_10_AVG,PLUS MINUS_LAST_3_AVG,PLUS MINUS_LAST_5_AVG,PLUS MINUS_TREND,PLUS_MINUS_PER_MIN,PTS_ABOVE_AVG_STREAK,PTS_CONSISTENCY,PTS_CUM_AVG,PTS_LAST_10_AVG,PTS_LAST_3_AVG,PTS_LAST_5_AVG,PTS_PER_MIN,PTS_TREND,PTS_VS_TEAM_AVG,REB_CONSISTENCY,REB_CUM_AVG,REB_LAST_10_AVG,REB_LAST_3_AVG,REB_LAST_5_AVG,REB_PER_MIN,REB_TREND,REB_VS_TEAM_AVG,RECENT_IMPACT,RECENT_SCORING_EFF,ROLE_CHANGE_3_10,ROLE_CHANGE_5_10,SCORING_EFFICIENCY,TEAM_MIN_PERCENTAGE,TEAM_PROJ_RANK,WIN,Minutes,Projection,Min Minutes,Max Minutes,Original_Minutes,Predicted_Minutes,Min_Required_Minutes,injury
PG/SG,Bronny James (38240264),Bronny James,38240264,PG/SG/G/UTIL,3000,LAL@MEM 03/29/2025 08:00PM ET,LAL,4.51,LAL,MEM,MEM,Bronny James,22024,1642355,1610612747,22401028,3/22/2025,LAL vs. CHI,L,7,0,4,0.0,0,2,0.0,2,2,1.0,0,0,0,1,0,0,0,1,2,-8,3.5,1,3/22/2025,Bronny James,3.5,-8,LAL vs. CHI,L,Los Angeles Lakers,1.563,0.609,1.0,2.0,1.2,0.143,1,0.609,0,2,8.162,4.461,7.76,10.2,8.8,1,0.26,0.1,0.1,0.0,142,0,1,0,0,0,0,0,2,8.483,0.922,5.957,9.2,13.667,12.0,1,0.407,12.717,-2.522,-3.2,-16.0,-8.4,0,-1.143,0,4.94,2.261,4.8,6.333,5.4,0.286,1,0.243,1.135,0.565,0.8,1.0,1.0,0.0,1,0.0,-1.114,0.284,4.467,2.8,0.286,2.905,13,0,0.0,0.0,0,48,0.0,0.0,0.0,
PF,Maxi Kleber (38240268),Maxi Kleber,38240268,PF/F/UTIL,3000,LAL@MEM 03/29/2025 08:00PM ET,LAL,9.8,LAL,MEM,MEM,Maxi Kleber,22024,1628467,1610612742,22400635,1/25/2025,DAL vs. BOS,L,11,0,6,0.0,0,3,0.0,1,2,0.5,1,0,1,1,0,1,0,0,1,-19,6.7,1,1/25/2025,Maxi Kleber,6.7,-19,DAL vs. BOS,L,Dallas Mavericks,1.687,1.265,2.2,2.0,2.4,0.091,1,0.667,0,2,5.451,9.897,11.78,11.067,12.6,1,0.04,0.1,0.1,0.0,91,0,1,0,0,0,0,0,0,5.229,0.302,18.735,17.3,15.333,16.0,0,0.552,13.127,-0.5,-6.9,-10.333,-8.0,0,-1.727,0,3.806,3.029,4.4,4.667,4.2,0.091,1,0.112,0.994,2.794,1.9,2.0,2.0,0.091,0,0.245,-0.822,0.291,1.967,1.3,0.091,4.603,8,0,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
PG,Jordan McLaughlin (38240074),Jordan Mclaughlin,38240074,PG/G/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,SAS,4.83,BOS,SAS,BOS,Jordan McLaughlin,22024,1629162,1610612759,22401046,3/25/2025,SAS @ DET,L,5,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-6,3.5,1,3/25/2025,Jordan McLaughlin,3.5,-6,SAS @ DET,L,San Antonio Spurs,1.033,0.947,1.2,1.333,1.0,0.2,1,0.571,0,2,2.701,4.811,4.66,6.2,5.42,1,-0.5,0.0,0.0,0.0,145,0,0,0,0,0,0,0,0,2.974,0.708,6.105,4.2,7.333,6.0,0,0.25,6.169,0.947,3.5,2.333,2.8,1,-1.2,6,1.633,1.921,2.0,2.333,2.8,0.4,1,0.25,0.675,0.632,0.3,1.0,0.6,0.0,0,0.0,0.248,0.343,3.133,1.8,0.4,2.083,11,0,0.0,0.0,0,48,0.0,0.0,0.0,
SG,David Duke Jr. (38240077),David Duke,38240077,SG/G/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,SAS,3.19,BOS,SAS,BOS,David Duke Jr.,22024,1630561,1610612759,22400871,3/2/2025,SAS vs. OKC,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,5,2.7,1,3/2/2025,David Duke Jr.,2.7,5,SAS vs. OKC,L,San Antonio Spurs,0.957,0.75,0.75,0.333,0.75,0.5,0,0.389,0,9,2.053,3.025,3.025,2.033,3.025,0,-0.108,0.0,0.0,0.0,122,0,1,0,0,0,0,0,0,2.63,0.619,4.25,4.25,3.0,4.25,0,0.117,2.63,2.75,2.75,3.667,2.75,0,2.5,0,1.5,1.25,1.25,0.667,1.25,0.0,0,0.0,0.957,0.75,0.75,1.0,0.75,0.5,0,0.4,1.472,0.222,1.25,0.0,0.0,0.837,13,0,0.0,0.0,0,48,0.0,0.0,0.0,G-League
PF/C,Torrey Craig (38240080),Torrey Craig,38240080,PF/C/F/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,BOS,9.7,BOS,SAS,SAS,Torrey Craig,22024,1628470,1610612738,22401058,3/26/2025,BOS @ PHX,W,6,1,1,1.0,1,1,1.0,0,0,0.0,0,3,3,0,0,0,0,1,3,-3,6.6,1,3/26/2025,Torrey Craig,6.6,-3,BOS @ PHX,W,Boston Celtics,0.422,0.429,0.2,0.333,0.2,0.0,0,0.0,0,3,5.762,9.471,6.7,6.167,5.18,0,-1.0,0.0,0.0,0.0,146,0,0,0,0,0,0,0,0,6.015,0.683,10.381,8.8,6.667,6.4,0,0.301,5.985,-1.952,-1.4,1.333,0.2,1,-0.5,0,3.743,4.81,3.3,2.667,2.0,0.5,0,0.273,1.491,2.238,2.0,1.667,1.4,0.5,0,0.75,-0.91,0.295,2.133,2.4,0.5,2.51,11,1,7.0,5.9,0,48,7.0,7.0,0.0,
SG/SF,Malaki Branham (38240087),Malaki Branham,38240087,SG/SF/F/G/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,SAS,6.66,BOS,SAS,BOS,Malaki Branham,22024,1631103,1610612759,22401046,3/25/2025,SAS @ DET,L,5,2,2,1.0,1,1,1.0,0,0,0.0,1,0,1,0,0,0,0,0,5,-6,6.2,1,3/25/2025,Malaki Branham,6.2,-6,SAS @ DET,L,San Antonio Spurs,0.422,0.7,0.2,0.667,0.4,0.0,0,0.0,0,2,3.411,6.175,3.34,7.467,4.48,0,0.4,0.0,0.0,0.0,145,0,0,0,0,0,0,0,0,3.035,0.778,8.2,3.9,7.333,5.2,0,0.25,6.634,-1.3,2.7,2.333,0.8,1,-1.2,3,2.558,3.925,2.1,5.333,3.2,1.0,0,0.625,0.675,1.0,0.7,0.667,0.4,0.2,0,0.293,0.248,0.8,3.433,1.3,1.0,2.083,12,0,0.0,0.0,0,48,0.0,0.0,0.0,
SF/PF,Harrison Ingram (38240092),Harrison Ingram,38240092,SF/PF/F/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,SAS,3.92,BOS,SAS,BOS,Harrison Ingram,22024,1631127,1610612759,22400964,3/14/2025,SAS vs. CHA,L,7,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,1,2,15,10.1,1,3/14/2025,Harrison Ingram,10.1,15,SAS vs. CHA,L,San Antonio Spurs,0.577,0.333,0.333,0.333,0.333,0.143,0,0.481,0,39,5.138,4.167,4.167,4.167,4.167,0,2.967,0.0,0.0,0.0,134,0,1,0,0,0,0,0,1,1.732,0.289,6.0,6.0,6.0,6.0,0,0.379,8.386,5.333,5.333,5.333,5.333,0,2.143,1,1.155,0.667,0.667,0.667,0.667,0.286,0,0.194,1.155,1.667,1.667,1.667,1.667,0.429,0,1.083,0.798,0.095,0.0,0.0,0.286,2.917,11,0,0.0,0.0,0,48,0.0,0.0,0.0,G-League
SG,De'Aaron Fox (38240096),DeAaron Fox,38240096,SG/G/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,SAS,42.53,BOS,SAS,BOS,De'Aaron Fox,22024,1628368,1610612759,22400951,3/12/2025,SAS vs. DAL,W,41,12,25,0.48,2,7,0.286,6,6,1.0,2,7,9,11,1,0,3,5,32,19,59.3,1,3/12/2025,De'Aaron Fox,59.3,19,SAS vs. DAL,W,San Antonio Spurs,2.677,6.323,6.5,7.333,7.4,0.268,1,3.438,0,2,11.582,41.59,33.49,38.333,35.38,0,5.9,1.0,1.0,0.7,132,0,1,1,0,1,1,1,1,4.63,0.14,36.161,33.1,34.0,32.4,0,1.715,14.952,-1.113,-8.0,-0.667,-3.6,0,0.463,1,6.67,23.532,17.4,22.667,19.8,0.78,0,2.54,2.15,4.806,4.2,5.0,4.4,0.22,0,1.915,-0.11,0.669,0.9,0.7,0.78,17.155,2,1,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
C,Victor Wembanyama (38240099),Victor Wembanyama,38240099,C/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,SAS,54.3,BOS,SAS,BOS,Victor Wembanyama,22024,1641705,1610612759,22400769,2/12/2025,SAS @ BOS,L,36,7,16,0.438,1,6,0.167,2,2,1.0,1,12,13,4,0,2,2,4,17,-6,42.6,1,2/12/2025,Victor Wembanyama,42.6,-6,SAS @ BOS,L,San Antonio Spurs,1.509,3.652,3.5,4.0,3.4,0.111,0,1.867,0,2,10.115,54.57,54.13,55.467,51.5,0,-2.38,1.0,1.0,1.0,109,0,0,1,0,1,1,1,2,2.635,0.079,33.174,33.5,35.0,34.0,1,2.127,10.983,2.217,-1.2,-4.667,-5.4,0,-0.167,0,5.719,24.261,23.6,22.0,21.2,0.472,0,2.311,1.792,11.0,11.9,12.333,12.0,0.361,1,4.789,-0.153,0.623,1.5,0.5,0.472,15.19,1,0,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
PF,Riley Minix (38240101),Riley Minix,38240101,PF/F/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,SAS,2.5,BOS,SAS,BOS,Riley Minix,22024,1642434,1610612759,22400173,11/6/2024,SAS @ HOU,L,7,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,2.4,1,11/6/2024,Riley Minix,2.4,0,SAS @ HOU,L,San Antonio Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2.4,2.4,2.4,2.4,0,0.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,0.0,0.0,7.0,7.0,7.0,7.0,0,0.439,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,2.0,0.286,0,0.732,0.0,0.0,0.0,0.0,0.0,2.929,14,0,0.0,0.0,0,48,0.0,0.0,0.0,G-League
PG,JD Davison (38240195),Jd Davison,38240195,PG/G/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,BOS,3.35,BOS,SAS,SAS,JD Davison,22024,1631120,1610612738,22401044,3/24/2025,BOS @ SAC,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1.5,1,3/24/2025,JD Davison,1.5,0,BOS @ SAC,W,Boston Celtics,0.516,0.417,0.4,0.667,0.6,1.0,1,0.429,0,1,2.962,3.158,3.82,5.933,4.46,1,-0.3,0.0,0.0,0.0,144,1,0,0,0,0,0,0,0,2.675,0.608,4.417,4.4,4.0,3.8,0,0.05,3.967,-2.833,-2.2,2.0,0.4,1,0,0,1.764,1.667,2.0,2.667,2.2,0.0,1,0.0,0.966,0.583,0.6,1.333,0.8,0.0,1,0.0,0.528,0.611,0.4,0.6,0.0,0.417,11,1,0.0,0.0,0,48,0.0,0.0,0.0,G-League
SG/SF,Jordan Walsh (38240198),Jordan Walsh,38240198,SG/SF/F/G/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,BOS,4.52,BOS,SAS,SAS,Jordan Walsh,22024,1641775,1610612738,22401058,3/26/2025,BOS @ PHX,W,6,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,1,0,0,-3,3.2,1,3/26/2025,Jordan Walsh,3.2,-3,BOS @ PHX,W,Boston Celtics,0.972,0.348,0.5,0.0,0.6,0.0,1,0.0,0,2,5.774,4.617,4.79,2.8,4.98,1,-2.3,0.1,0.0,0.0,146,0,0,0,0,0,0,0,0,6.77,0.903,7.717,7.5,3.0,5.8,0,0.301,4.095,1.0,-1.9,-0.333,-0.2,0,-0.5,0,1.955,1.565,1.4,1.333,1.8,0.0,1,0.0,1.947,1.239,1.7,0.667,1.4,0.167,1,0.25,0.167,0.667,4.5,1.7,0.0,2.51,12,1,5.0,3.14,0,48,5.0,5.0,0.0,
PF,Drew Peterson (38240203),Drew Peterson,38240203,PF/F/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,BOS,5.68,BOS,SAS,SAS,Drew Peterson,22024,1641809,1610612738,22401044,3/24/2025,BOS @ SAC,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,3/24/2025,Drew Peterson,0.0,0,BOS @ SAC,W,Boston Celtics,1.075,0.65,0.6,0.667,0.4,0.0,0,0.0,0,3,3.756,5.575,3.76,4.2,2.52,0,-1.0,0.0,0.0,0.0,144,0,0,0,0,0,0,0,0,4.894,1.02,7.55,4.8,6.333,4.0,0,0.05,5.229,3.0,3.3,2.0,1.6,0,0,0,1.853,2.05,1.1,0.0,0.0,0.0,0,0.0,1.033,1.5,0.8,1.0,0.6,0.0,0,0.0,0.417,0.0,1.533,0.8,0.0,0.417,12,1,0.0,0.0,0,48,0.0,0.0,0.0,G-League
SF,Miles Norris (38240206),Miles Norris,38240206,SF/F/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,BOS,2.5,BOS,SAS,SAS,Miles Norris,22024,1641936,1610612738,22400900,3/6/2025,BOS vs. PHI,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-4,2.4,1,3/6/2025,Miles Norris,2.4,-4,BOS vs. PHI,W,Boston Celtics,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2.4,2.4,2.4,2.4,0,0.0,0.0,0.0,0.0,126,0,1,0,0,0,0,0,0,0.0,0.0,4.0,4.0,4.0,4.0,0,0.2,0.0,-4.0,-4.0,-4.0,-4.0,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,2.0,0.5,0,0.522,-1.0,0.0,0.0,0.0,0.0,1.667,11,1,0.0,0.0,0,48,0.0,0.0,0.0,G-League
PF/C,Xavier Tillman (38240209),Xavier Tillman,38240209,PF/C/F/UTIL,3000,BOS@SAS 03/29/2025 08:00PM ET,BOS,3.88,BOS,SAS,SAS,Xavier Tillman,22024,1630214,1610612738,22400900,3/6/2025,BOS vs. PHI,W,7,2,4,0.5,1,3,0.333,0,0,0.0,0,0,0,0,0,0,1,1,5,-6,4.0,1,3/6/2025,Xavier Tillman,4.0,-6,BOS vs. PHI,W,Boston Celtics,0.316,0.241,0.1,0.0,0.0,0.0,0,0.0,0,8,3.554,4.003,2.53,2.467,1.52,0,0.56,0.0,0.0,0.0,126,0,1,0,0,0,0,0,0,2.685,0.527,7.138,5.1,6.0,6.4,0,0.35,6.557,-0.172,-1.1,-6.667,-5.4,0,-0.857,1,1.636,1.034,0.7,1.667,1.0,0.714,0,0.488,0.699,1.31,0.4,0.667,0.6,0.0,0,0.0,-1.086,0.238,0.9,1.3,0.714,2.917,10,1,7.0,5.07,0,48,7.0,7.0,0.0,Playing
SF,Paul George (38240104),Paul George,38240104,SF/F/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,PHI,34.03,MIA,PHI,MIA,Paul George,22024,202331,1610612755,22400887,3/4/2025,PHI @ MIN,L,30,3,11,0.273,1,6,0.167,0,0,0.0,0,7,7,6,2,0,2,1,7,7,28.4,1,3/4/2025,Paul George,28.4,7,PHI @ MIN,L,Philadelphia 76ers,2.273,4.341,3.5,5.667,4.2,0.2,0,3.0,0,3,8.878,33.507,31.73,38.033,37.18,1,0.8,1.0,1.0,0.5,124,0,0,1,1,1,1,0,0,5.116,0.15,32.561,34.2,37.0,36.2,1,1.369,13.596,-2.024,-4.8,5.667,-1.6,1,0.233,0,6.339,16.22,14.2,16.333,16.6,0.233,1,0.688,2.685,5.341,4.9,7.667,6.4,0.233,1,2.139,0.166,0.421,2.8,2.0,0.233,12.448,3,0,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
C,Joel Embiid (38240107),Joel Embiid,38240107,C/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,PHI,43.75,MIA,PHI,MIA,Joel Embiid,22024,203954,1610612755,22400807,2/22/2025,PHI vs. BKN,L,31,4,13,0.308,0,6,0.0,6,6,1.0,2,5,7,5,0,1,3,1,14,-7,29.9,1,2/22/2025,Joel Embiid,29.9,-7,PHI vs. BKN,L,Philadelphia 76ers,2.211,4.474,5.0,4.333,5.0,0.161,1,2.381,0,2,11.763,42.079,46.54,33.967,39.54,0,-5.06,1.0,1.0,0.6,114,0,1,1,1,1,1,1,1,3.653,0.113,30.211,32.3,32.0,31.2,1,1.286,17.441,-3.0,-3.2,-8.667,-10.2,0,-0.226,0,7.071,23.789,26.0,18.667,21.2,0.452,0,1.359,3.584,8.158,9.2,7.333,8.2,0.226,1,1.628,-0.313,0.573,0.3,1.1,0.452,12.863,1,0,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
SF,Eric Gordon (38240109),Eric Gordon,38240109,SF/F/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,PHI,13.1,MIA,PHI,MIA,Eric Gordon,22024,201569,1610612755,22400754,2/9/2025,PHI @ MIL,L,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-12,1.5,2,2/9/2025,Eric Gordon,1.5,-12,PHI @ MIL,L,Philadelphia 76ers,1.549,1.667,2.8,2.667,2.4,0.111,1,0.393,0,2,8.812,12.941,17.46,9.067,13.88,1,-4.42,0.7,0.6,0.2,106,0,0,0,0,0,0,0,0,9.334,0.384,19.692,24.3,15.0,19.2,0,0.413,11.787,-1.846,0.4,-4.333,-4.8,0,-1.333,0,5.626,6.821,9.1,1.667,6.0,0.0,0,0.0,1.337,1.179,1.3,2.0,1.4,0.0,1,0.0,-0.683,0.064,9.3,5.1,0.0,3.75,9,0,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
PG,Kyle Lowry (38240112),Kyle Lowry,38240112,PG/G/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,PHI,13.33,MIA,PHI,MIA,Kyle Lowry,22024,200768,1610612755,22400754,2/9/2025,PHI @ MIL,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-4,2.7,2,2/9/2025,Kyle Lowry,2.7,-4,PHI @ MIL,L,Philadelphia 76ers,2.283,2.818,2.9,2.667,2.8,0.167,0,0.393,0,2,7.922,13.742,13.71,8.667,10.96,0,-5.66,0.2,0.1,0.0,106,0,0,0,0,0,0,0,0,5.99,0.372,18.939,16.1,11.667,14.0,0,0.275,12.322,-1.697,2.6,-0.667,-2.4,0,-0.667,0,3.806,4.03,3.6,1.667,2.8,0.0,0,0.0,1.636,1.97,2.3,1.667,1.8,0.167,0,0.262,-0.171,0.116,4.433,2.1,0.0,2.5,11,0,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
PG,Jared McCain (38240115),Jared Mccain,38240115,PG/G/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,PHI,23.94,MIA,PHI,MIA,Jared McCain,22024,1642272,1610612755,22401209,12/13/2024,PHI vs. IND,L,29,2,6,0.333,1,2,0.5,0,0,0.0,0,1,1,3,0,0,2,5,5,-10,8.7,1,12/13/2024,Jared McCain,8.7,-10,PHI vs. IND,L,Philadelphia 76ers,1.494,2.609,2.7,3.0,2.8,0.103,1,1.667,0,5,11.251,22.487,22.81,14.367,20.24,0,-0.22,1.0,0.8,0.4,51,0,1,0,0,1,1,0,2,7.675,0.242,25.826,31.7,26.0,27.8,1,1.208,9.267,-1.174,1.1,3.333,4.6,1,-0.345,0,8.072,15.304,15.4,7.667,12.8,0.172,0,0.467,2.53,2.435,2.8,1.0,2.2,0.034,0,0.213,0.135,0.3,5.7,3.9,0.172,12.083,5,0,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
PG,Isaiah Stevens (38240213),Isaiah Stevens,38240213,PG/G/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,MIA,0.0,MIA,PHI,PHI,Isaiah Stevens,0,0,0,0,,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,48,0.0,0.0,0.0,Playing
SG/SF,Pelle Larsson (38240216),Pelle Larsson,38240216,SG/SF/F/G/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,MIA,7.89,MIA,PHI,PHI,Pelle Larsson,22024,1641796,1610612748,22401062,3/27/2025,MIA vs. ATL,W,7,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,0,3,-4,7.5,1,3/27/2025,Pelle Larsson,7.5,-4,MIA vs. ATL,W,Miami Heat,0.675,0.898,0.7,0.333,0.4,0.143,0,0.346,0,2,6.297,7.861,6.33,3.833,3.92,0,-0.38,0.1,0.1,0.0,147,0,1,0,0,0,0,0,0,8.595,0.789,12.327,10.9,3.667,5.8,0,0.261,5.82,-0.755,-4.9,-1.333,-3.2,0,-0.571,0,3.093,3.837,3.3,2.667,2.4,0.429,0,0.221,1.524,1.347,0.9,0.0,0.6,0.0,0,0.0,-0.286,0.839,7.233,5.1,0.429,2.905,9,1,26.0,11.15,0,48,16.0,16.0,0.0,
SF,Keshad Johnson (38240221),Keshad Johnson,38240221,SF/F/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,MIA,5.08,MIA,PHI,PHI,Keshad Johnson,22024,1642352,1610612748,22400624,1/23/2025,MIA @ MIL,L,4,1,2,0.5,0,0,0.0,0,2,0.0,1,1,2,0,0,0,0,0,2,-3,4.4,1,1/23/2025,Keshad Johnson,4.4,-3,MIA @ MIL,L,Miami Heat,0.483,0.3,0.3,0.333,0.2,0.0,0,0.0,0,4,7.894,5.29,5.29,2.033,1.46,0,-2.78,0.0,0.0,0.0,89,0,0,0,0,0,0,0,0,6.015,1.037,5.8,5.8,2.667,2.2,0,0.183,5.685,0.1,0.1,-1.333,-0.6,0,-0.75,1,2.503,1.6,1.6,0.667,0.4,0.5,0,0.229,1.947,1.7,1.7,1.0,0.8,0.5,0,0.44,-0.417,0.167,3.133,3.6,0.5,1.667,9,0,0.0,0.0,0,48,0.0,0.0,0.0,Playing
PG,Josh Christopher (38240224),Josh Christopher,38240224,PG/G/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,MIA,1.97,MIA,PHI,PHI,Josh Christopher,22024,1630528,1610612748,22400667,1/29/2025,MIA vs. CLE,L,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,1/29/2025,Josh Christopher,0.0,0,MIA vs. CLE,L,Miami Heat,1.069,0.5,0.5,0.0,0.2,0.0,0,0.0,0,6,3.658,1.825,1.825,0.733,0.74,0,-2.1,0.0,0.0,0.0,95,0,1,0,0,0,0,0,0,4.342,1.241,3.5,3.5,2.333,2.0,0,0.041,3.117,-1.0,-1.0,-1.667,-0.8,1,0,0,1.753,0.75,0.75,0.333,0.2,0.0,0,0.0,0.744,0.375,0.375,0.333,0.2,0.0,0,0.0,-0.583,0.083,1.167,1.5,0.0,0.415,10,0,0.0,0.0,0,48,0.0,0.0,0.0,Playing
PG,Dru Smith (38240227),Dru Smith,38240227,PG/G/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,MIA,15.71,MIA,PHI,PHI,Dru Smith,22024,1630696,1610612748,22400396,12/23/2024,MIA vs. BKN,W,7,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,1,0,6,0.7,1,12/23/2024,Dru Smith,0.7,6,MIA vs. BKN,W,Miami Heat,1.197,1.643,2.1,1.667,2.0,0.143,1,0.444,0,2,8.776,16.336,20.33,18.167,20.52,1,-3.22,0.8,0.6,0.2,59,0,1,1,1,0,0,0,0,8.569,0.356,19.143,24.1,21.0,25.6,1,0.35,13.125,2.714,3.6,-6.667,3.0,1,0.857,0,4.244,6.214,8.3,8.667,8.8,0.0,1,0.0,1.969,2.571,2.9,1.667,1.6,0.143,0,0.273,-0.032,0.311,3.1,1.5,0.0,2.917,3,1,0.0,0.0,0,48,0.0,0.0,0.0,Out for season
C,Kevin Love (38240230),Kevin Love,38240230,C/UTIL,3000,MIA@PHI 03/29/2025 07:30PM ET,MIA,13.72,MIA,PHI,PHI,Kevin Love,22024,201567,1610612748,22401015,3/21/2025,MIA vs. HOU,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,0.0,1,3/21/2025,Kevin Love,0.0,-4,MIA vs. HOU,L,Miami Heat,0.527,0.957,0.5,0.667,0.6,0.0,0,0.0,0,14,8.852,13.513,9.01,12.2,10.66,0,0.0,0.0,0.0,0.0,141,0,1,0,0,0,0,0,0,4.968,0.512,10.913,9.7,10.667,10.2,0,0.247,6.482,-1.087,-3.3,-6.0,-4.6,0,-0.667,0,3.836,5.304,3.6,5.333,3.6,0.0,0,0.0,3.093,4.087,3.3,2.667,3.8,0.0,0,0.0,-0.651,0.408,0.967,0.5,0.0,2.469,10,0,0.0,0.0,0,48,0.0,0.0,0.0,Out
