PLAYER,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,REB,AST,STL,BLK,TOV,PLUS MINUS,DK
Reed Sheppard,HOU,HOU @ CHA,12/23/2024,W,19,3,4,2,1,1,0,-3,15.5
Aaron Holiday,HOU,HOU @ CHA,12/23/2024,W,3,4,0,0,0,0,1,-4,3.5
Moussa Diabaté,CHA,CHA vs. HOU,12/23/2024,L,16,14,5,0,0,0,0,12,20.25
Isaiah Wong,CHA,CHA vs. HOU,12/23/2024,L,8,2,2,2,1,0,0,-1,9.5
DaQuan Jeffries,CHA,CHA vs. HOU,12/23/2024,L,19,4,1,0,2,2,1,-13,12.75
Cam Whitmore,HOU,HOU @ CHA,12/23/2024,W,27,17,8,0,2,1,4,1,32.5
Paul George,PHI,PHI vs. SAS,12/23/2024,W,37,19,9,4,0,0,2,15,36.25
Reggie Jackson,PHI,PHI vs. SAS,12/23/2024,W,6,0,0,0,0,0,0,2,0
Andre Drummond,PHI,PHI vs. SAS,12/23/2024,W,7,2,3,1,0,0,0,-5,7.25
Harrison Barnes,SAS,SAS @ PHI,12/23/2024,L,20,0,1,0,0,0,0,-10,1.25
Joel Embiid,PHI,PHI vs. SAS,12/23/2024,W,14,9,3,1,2,0,2,1,17.75
Charles Bassey,SAS,SAS @ PHI,12/23/2024,L,7,0,3,0,0,1,1,-5,5.25
Jaylen Martin,BKN,BKN @ MIA,12/23/2024,L,2,0,0,0,0,0,0,5,0
Keshad Johnson,MIA,MIA vs. BKN,12/23/2024,W,2,0,1,0,0,0,0,-5,1.25
Leonard Miller,MIN,MIN @ ATL,12/23/2024,L,2,2,0,0,1,0,0,4,4
OG Anunoby,NYK,NYK vs. TOR,12/23/2024,W,34,31,7,4,1,0,2,25,48.75
Josh Hart,NYK,NYK vs. TOR,12/23/2024,W,31,11,3,4,0,0,3,16,19.75
Jalen Brunson,NYK,NYK vs. TOR,12/23/2024,W,32,12,1,7,2,0,3,8,26.25
Landry Shamet,NYK,NYK vs. TOR,12/23/2024,W,1,2,0,0,0,0,0,-1,2
Ochai Agbaji,TOR,TOR @ NYK,12/23/2024,L,20,4,2,1,0,0,0,-15,8
Davion Mitchell,TOR,TOR @ NYK,12/23/2024,L,12,5,0,3,0,0,1,-18,9.5
Jericho Sims,NYK,NYK vs. TOR,12/23/2024,W,3,2,0,1,0,0,0,-4,3.5
A.J. Lawson,TOR,TOR @ NYK,12/23/2024,L,4,3,0,0,0,0,0,5,3.5
Jacob Toppin,NYK,NYK vs. TOR,12/23/2024,W,1,0,0,0,0,0,0,-1,0
Tyler Kolek,NYK,NYK vs. TOR,12/23/2024,W,1,0,0,0,0,0,0,-1,0
Jonathan Mogbo,TOR,TOR @ NYK,12/23/2024,L,23,8,4,2,0,0,1,-20,15.5
Jamison Battle,TOR,TOR @ NYK,12/23/2024,L,14,4,2,2,0,0,0,-11,9.5
Ja'Kobe Walter,TOR,TOR @ NYK,12/23/2024,L,25,16,1,0,0,2,1,-19,20.75
Ulrich Chomche,TOR,TOR @ NYK,12/23/2024,L,4,0,1,0,0,0,1,5,0.75
Nikola Vucevic,CHI,CHI vs. MIL,12/23/2024,L,31,17,12,3,1,0,1,-15,39
Khris Middleton,MIL,MIL @ CHI,12/23/2024,W,23,21,5,5,1,0,4,15,36.25
Zach LaVine,CHI,CHI vs. MIL,12/23/2024,L,34,14,6,3,1,0,3,-18,27
Bobby Portis,MIL,MIL @ CHI,12/23/2024,W,32,19,13,6,0,0,1,15,44.75
Jevon Carter,CHI,CHI vs. MIL,12/23/2024,L,4,0,0,0,1,0,0,1,2
Talen Horton-Tucker,CHI,CHI vs. MIL,12/23/2024,L,13,2,3,1,2,0,0,-10,11.25
Patrick Williams,CHI,CHI vs. MIL,12/23/2024,L,23,13,4,1,0,0,0,1,21
Ayo Dosunmu,CHI,CHI vs. MIL,12/23/2024,L,34,5,4,11,2,0,4,-19,28.5
Chris Duarte,CHI,CHI vs. MIL,12/23/2024,L,4,2,2,1,0,0,0,1,6
Stanley Umude,MIL,MIL @ CHI,12/23/2024,W,2,0,0,0,0,0,0,-4,0
MarJon Beauchamp,MIL,MIL @ CHI,12/23/2024,W,4,0,0,0,0,0,1,-1,-0.5
Ryan Rollins,MIL,MIL @ CHI,12/23/2024,W,22,8,5,1,2,1,2,1,21.75
Dalen Terry,CHI,CHI vs. MIL,12/23/2024,L,16,8,3,1,1,0,0,-5,15.25
Andre Jackson Jr.,MIL,MIL @ CHI,12/23/2024,W,23,4,5,1,0,0,0,3,12.25
Julian Phillips,CHI,CHI vs. MIL,12/23/2024,L,14,2,1,0,0,0,1,-20,2.75
PJ Dozier,MIN,MIN @ ATL,12/23/2024,L,2,0,0,0,0,0,0,4,0
Collin Sexton,UTA,UTA @ CLE,12/23/2024,L,36,24,3,5,1,0,4,-13,37.25
Reece Beekman,BKN,BKN @ MIA,12/23/2024,L,2,0,0,0,0,0,0,5,0
Alec Burks,MIA,MIA vs. BKN,12/23/2024,W,24,12,3,1,1,1,0,17,22.75
Shake Milton,BKN,BKN @ MIA,12/23/2024,L,19,4,2,3,2,0,2,-16,14
Tyler Herro,MIA,MIA vs. BKN,12/23/2024,W,39,17,12,9,0,1,1,13,48
Nic Claxton,BKN,BKN @ MIA,12/23/2024,L,28,6,10,2,0,2,2,-6,24.5
Cameron Johnson,BKN,BKN @ MIA,12/23/2024,L,33,19,3,2,1,0,2,-15,28.25
Jalen Wilson,BKN,BKN @ MIA,12/23/2024,L,30,8,3,1,0,0,1,-13,12.75
Nikola Jovic,MIA,MIA vs. BKN,12/23/2024,W,32,18,4,4,0,0,1,21,30.5
Tyrese Martin,BKN,BKN @ MIA,12/23/2024,L,22,14,5,2,1,0,2,-13,26.25
Pelle Larsson,MIA,MIA vs. BKN,12/23/2024,W,17,2,1,1,1,0,1,-5,6.25
Kel'el Ware,MIA,MIA vs. BKN,12/23/2024,W,17,9,7,0,2,1,2,7,23.25
Rudy Gobert,MIN,MIN @ ATL,12/23/2024,L,28,2,6,0,0,1,3,-16,10
Clint Capela,ATL,ATL vs. MIN,12/23/2024,W,26,4,8,2,1,0,3,7,17.5
Anthony Edwards,MIN,MIN @ ATL,12/23/2024,L,32,16,6,4,2,0,5,-23,31.5
Jaden McDaniels,MIN,MIN @ ATL,12/23/2024,L,20,6,2,0,1,1,0,-16,12.5
Vít Krejcí,ATL,ATL vs. MIN,12/23/2024,W,17,2,3,1,0,0,2,4,6.25
Isaiah Collier,UTA,UTA @ CLE,12/23/2024,L,14,0,1,4,0,0,1,3,6.75
Walker Kessler,UTA,UTA @ CLE,12/23/2024,L,38,9,16,3,0,3,0,-15,39.5
Johnny Juzang,UTA,UTA @ CLE,12/23/2024,L,14,3,1,0,0,0,2,-5,3.75
Sam Merrill,CLE,CLE vs. UTA,12/23/2024,W,24,20,1,4,3,0,1,2,35.75
Darius Garland,CLE,CLE vs. UTA,12/23/2024,W,33,23,3,8,1,0,2,21,41.25
Svi Mykhailiuk,UTA,UTA @ CLE,12/23/2024,L,25,11,3,3,1,0,2,-16,21.25
Lauri Markkanen,UTA,UTA @ CLE,12/23/2024,L,32,26,7,1,0,0,1,-15,38.75
Caris LeVert,CLE,CLE vs. UTA,12/23/2024,W,24,11,3,1,0,0,0,6,16.75
Jordan Clarkson,UTA,UTA @ CLE,12/23/2024,L,33,27,6,5,2,1,4,4,47.5
Rob Dillingham,MIN,MIN @ ATL,12/23/2024,L,2,0,0,1,0,0,1,4,1
Zaccharie Risacher,ATL,ATL vs. MIN,12/23/2024,W,19,5,0,1,0,0,3,-1,5.5
David Roddy,ATL,ATL vs. MIN,12/23/2024,W,1,0,0,0,0,0,0,-2,0
Keaton Wallace,ATL,ATL vs. MIN,12/23/2024,W,1,0,0,0,0,0,1,-2,-0.5
Dyson Daniels,ATL,ATL vs. MIN,12/23/2024,W,34,10,4,4,8,2,2,16,40.5
Terrence Shannon Jr.,MIN,MIN @ ATL,12/23/2024,L,2,2,0,0,0,0,0,4,2
Josh Hart,NYK,NYK vs. SAS,12/25/2024,W,38,12,12,6,2,0,1,-1,40
Chris Paul,SAS,SAS @ NYK,12/25/2024,L,36,13,6,7,1,0,1,6,34
Ryan Dunn,PHX,PHX vs. DEN,12/25/2024,W,21,5,3,1,0,0,0,3,10.75
Oso Ighodaro,PHX,PHX vs. DEN,12/25/2024,W,6,0,1,0,0,0,0,2,1.25
Peyton Watson,DEN,DEN @ PHX,12/25/2024,L,24,2,3,2,0,1,0,-4,10.75
Tyus Jones,PHX,PHX vs. DEN,12/25/2024,W,30,17,3,4,1,0,1,2,29.75
Nikola Jokic,DEN,DEN @ PHX,12/25/2024,L,38,25,15,2,2,0,2,-3,50.75
Jusuf Nurkic,PHX,PHX vs. DEN,12/25/2024,W,30,8,13,6,0,0,1,5,33.25
Aaron Gordon,DEN,DEN @ PHX,12/25/2024,L,19,7,3,2,0,0,0,-1,13.75
Kevin Durant,PHX,PHX vs. DEN,12/25/2024,W,38,27,4,6,2,2,0,3,49
Gabe Vincent,LAL,LAL @ GSW,12/25/2024,W,29,5,3,3,0,0,1,3,13.25
Rui Hachimura,LAL,LAL @ GSW,12/25/2024,W,39,18,4,1,0,1,1,-5,28.5
Jonathan Kuminga,GSW,GSW vs. LAL,12/25/2024,L,28,14,6,0,1,0,1,-17,23
Stephen Curry,GSW,GSW vs. LAL,12/25/2024,L,36,38,1,6,0,0,4,-1,50.25
Dalton Knecht,LAL,LAL @ GSW,12/25/2024,W,25,13,7,2,0,1,0,13,27.25
Brandin Podziemski,GSW,GSW vs. LAL,12/25/2024,L,24,6,3,1,0,0,1,2,11.75
Mikal Bridges,NYK,NYK vs. SAS,12/25/2024,W,43,41,1,4,2,2,0,8,59.25
Jalen Brunson,NYK,NYK vs. SAS,12/25/2024,W,38,20,7,9,1,0,1,4,43.75
Keldon Johnson,SAS,SAS @ NYK,12/25/2024,L,18,2,3,1,0,0,0,5,7.25
Precious Achiuwa,NYK,NYK vs. SAS,12/25/2024,W,20,5,10,1,1,1,0,14,23.5
Tre Jones,SAS,SAS @ NYK,12/25/2024,L,16,7,1,9,1,0,0,10,23.75
Miles McBride,NYK,NYK vs. SAS,12/25/2024,W,30,8,3,2,0,0,0,0,15.75
Julian Champagnie,SAS,SAS @ NYK,12/25/2024,L,26,9,2,1,0,0,0,-4,14.5
Victor Wembanyama,SAS,SAS @ NYK,12/25/2024,L,40,42,18,4,1,4,4,7,81.5
DeAndre Jordan,DEN,DEN @ PHX,12/25/2024,L,10,4,2,0,0,0,0,-7,6.5
Bradley Beal,PHX,PHX vs. DEN,12/25/2024,W,38,27,2,4,4,1,3,12,45.5
Mason Plumlee,PHX,PHX vs. DEN,12/25/2024,W,13,3,4,1,0,0,2,3,8.5
Royce O'Neale,PHX,PHX vs. DEN,12/25/2024,W,30,5,8,6,2,1,0,3,30.5
Jamal Murray,DEN,DEN @ PHX,12/25/2024,L,39,13,6,6,0,0,4,-16,28
Monté Morris,PHX,PHX vs. DEN,12/25/2024,W,18,11,2,3,2,0,0,8,22.5
Josh Okogie,PHX,PHX vs. DEN,12/25/2024,W,17,7,2,0,1,0,0,9,12
Michael Porter Jr.,DEN,DEN @ PHX,12/25/2024,L,37,22,4,2,0,1,5,-4,31
Julian Strawther,DEN,DEN @ PHX,12/25/2024,L,18,5,2,1,0,0,0,-8,9.5
Christian Braun,DEN,DEN @ PHX,12/25/2024,L,28,5,5,3,0,0,1,-10,15.25
Russell Westbrook,DEN,DEN @ PHX,12/25/2024,L,27,17,6,2,1,0,4,3,28
Cam Reddish,LAL,LAL @ GSW,12/25/2024,W,23,4,1,2,2,0,1,7,11.75
Gary Payton II,GSW,GSW vs. LAL,12/25/2024,L,7,4,1,0,0,0,0,-4,5.25
Harrison Barnes,SAS,SAS @ NYK,12/25/2024,L,17,3,1,1,0,1,1,-10,7.25
Karl-Anthony Towns,NYK,NYK vs. SAS,12/25/2024,W,30,21,9,2,0,0,1,-13,35.25
Cameron Payne,NYK,NYK vs. SAS,12/25/2024,W,5,2,0,1,0,0,2,-10,2.5
OG Anunoby,NYK,NYK vs. SAS,12/25/2024,W,36,8,5,1,1,0,0,13,18.75
Devin Vassell,SAS,SAS @ NYK,12/25/2024,L,36,11,3,5,0,1,4,-13,22.75
Jeremy Sochan,SAS,SAS @ NYK,12/25/2024,L,33,21,9,2,0,0,5,-12,34.25
Stephon Castle,SAS,SAS @ NYK,12/25/2024,L,17,6,2,3,0,0,0,-4,13
Rudy Gobert,MIN,MIN @ DAL,12/25/2024,W,39,14,10,0,1,2,1,8,32
Spencer Dinwiddie,DAL,DAL vs. MIN,12/25/2024,L,14,2,1,2,1,0,0,-9,8.25
Luka Doncic,DAL,DAL vs. MIN,12/25/2024,L,16,14,5,2,1,0,3,-6,25.25
Daniel Gafford,DAL,DAL vs. MIN,12/25/2024,L,13,0,0,0,0,1,0,-9,2
Anthony Edwards,MIN,MIN @ DAL,12/25/2024,W,39,26,8,5,2,1,4,8,49.5
Jaden McDaniels,MIN,MIN @ DAL,12/25/2024,W,35,5,6,2,2,1,0,4,22
Naji Marshall,DAL,DAL vs. MIN,12/25/2024,L,14,4,2,0,0,0,1,-7,6
Josh Minott,MIN,MIN @ DAL,12/25/2024,W,5,2,2,0,0,1,0,6,6.5
Quentin Grimes,DAL,DAL vs. MIN,12/25/2024,L,24,10,7,2,0,1,0,-10,24.75
Mike Conley,MIN,MIN @ DAL,12/25/2024,W,26,10,2,3,1,0,0,1,19.5
Kyrie Irving,DAL,DAL vs. MIN,12/25/2024,L,37,39,5,2,0,1,2,-4,51.75
Klay Thompson,DAL,DAL vs. MIN,12/25/2024,L,29,12,4,1,2,2,2,2,27.5
Julius Randle,MIN,MIN @ DAL,12/25/2024,W,34,23,10,8,0,0,3,5,47.5
Maxi Kleber,DAL,DAL vs. MIN,12/25/2024,L,23,5,2,1,0,0,1,10,9
Donte DiVincenzo,MIN,MIN @ DAL,12/25/2024,W,25,11,3,1,0,0,1,0,17.25
P.J. Washington,DAL,DAL vs. MIN,12/25/2024,L,40,7,7,2,1,1,1,-3,22.75
Nickeil Alexander-Walker,MIN,MIN @ DAL,12/25/2024,W,15,8,3,2,1,0,0,1,17.75
Naz Reid,MIN,MIN @ DAL,12/25/2024,W,22,6,2,2,1,0,1,-3,13
Dereck Lively II,DAL,DAL vs. MIN,12/25/2024,L,30,6,10,3,1,2,2,6,28
Al Horford,BOS,BOS vs. PHI,12/25/2024,L,33,17,4,2,0,1,0,22,29.5
Paul George,PHI,PHI @ BOS,12/25/2024,W,34,12,4,4,3,1,1,-16,30.5
Draymond Green,GSW,GSW vs. LAL,12/25/2024,L,34,3,10,6,0,4,2,2,32
LeBron James,LAL,LAL @ GSW,12/25/2024,W,37,31,4,10,2,1,1,4,57.5
Trayce Jackson-Davis,GSW,GSW vs. LAL,12/25/2024,L,26,11,9,4,0,2,2,11,31.25
Christian Koloko,LAL,LAL @ GSW,12/25/2024,W,9,2,6,0,0,1,1,7,11
Max Christie,LAL,LAL @ GSW,12/25/2024,W,34,16,4,2,0,0,1,-8,24.5
Austin Reaves,LAL,LAL @ GSW,12/25/2024,W,37,26,10,10,1,0,3,-4,56
Buddy Hield,GSW,GSW vs. LAL,12/25/2024,L,17,5,0,0,0,1,1,-4,7
Kevon Looney,GSW,GSW vs. LAL,12/25/2024,L,5,0,0,1,0,0,0,-7,1.5
Andrew Wiggins,GSW,GSW vs. LAL,12/25/2024,L,35,21,12,3,0,1,0,4,44
Dennis Schröder,GSW,GSW vs. LAL,12/25/2024,L,28,11,2,5,1,0,1,4,24
Anthony Davis,LAL,LAL @ GSW,12/25/2024,W,7,0,2,0,1,0,0,-7,4.5
Payton Pritchard,BOS,BOS vs. PHI,12/25/2024,L,33,4,3,5,0,0,1,-12,14.75
Tyrese Maxey,PHI,PHI @ BOS,12/25/2024,W,41,33,4,12,3,1,3,7,64
Caleb Martin,PHI,PHI @ BOS,12/25/2024,W,38,23,3,2,1,0,0,8,35.25
Luke Kornet,BOS,BOS vs. PHI,12/25/2024,L,20,6,10,2,0,2,0,-1,25.5
Derrick White,BOS,BOS vs. PHI,12/25/2024,L,33,21,3,4,0,0,4,-5,31.25
Jayson Tatum,BOS,BOS vs. PHI,12/25/2024,L,42,32,15,4,1,1,3,5,61.25
Guerschon Yabusele,PHI,PHI @ BOS,12/25/2024,W,21,12,4,1,1,0,0,18,21.5
Jaylen Brown,BOS,BOS vs. PHI,12/25/2024,L,43,23,7,4,2,0,5,-1,40.75
Reggie Jackson,PHI,PHI @ BOS,12/25/2024,W,17,2,4,2,1,0,0,11,12
Kyle Lowry,PHI,PHI @ BOS,12/25/2024,W,21,5,3,3,0,1,0,20,15.75
Jordan Walsh,BOS,BOS vs. PHI,12/25/2024,L,1,0,0,0,0,0,0,-2,0
Sam Hauser,BOS,BOS vs. PHI,12/25/2024,L,13,0,2,0,0,0,0,-12,2.5
Neemias Queta,BOS,BOS vs. PHI,12/25/2024,L,8,2,5,0,0,0,0,-1,8.25
Kelly Oubre Jr.,PHI,PHI @ BOS,12/25/2024,W,38,4,8,2,1,2,0,-10,23
Kristaps Porzingis,BOS,BOS vs. PHI,12/25/2024,L,13,9,2,3,0,0,0,-13,17.5
Joel Embiid,PHI,PHI @ BOS,12/25/2024,W,31,27,9,2,0,0,2,-18,42.25
De'Aaron Fox,SAC,SAC vs. DET,12/26/2024,L,38,26,6,4,0,2,3,-13,43
Trey Lyles,SAC,SAC vs. DET,12/26/2024,L,25,20,8,0,0,0,1,0,31.5
Isaac Jones,SAC,SAC vs. DET,12/26/2024,L,3,3,0,1,0,0,1,-3,4
Ronald Holland II,DET,DET @ SAC,12/26/2024,W,7,0,1,0,0,0,1,-15,0.75
Ausar Thompson,DET,DET @ SAC,12/26/2024,W,18,7,8,0,0,0,1,-1,16.5
Keon Ellis,SAC,SAC vs. DET,12/26/2024,L,14,5,2,1,0,0,2,-2,8.5
Jalen Duren,DET,DET @ SAC,12/26/2024,W,32,13,10,3,2,2,1,-11,37.5
Keegan Murray,SAC,SAC vs. DET,12/26/2024,L,37,11,12,2,1,1,1,-4,33
Jaden Ivey,DET,DET @ SAC,12/26/2024,W,33,19,6,0,0,1,3,-1,28.5
Tim Hardaway Jr.,DET,DET @ SAC,12/26/2024,W,23,6,4,3,0,0,0,11,16.5
Alex Len,SAC,SAC vs. DET,12/26/2024,L,23,4,6,4,0,2,1,-1,21
Tobias Harris,DET,DET @ SAC,12/26/2024,W,27,4,3,2,0,0,0,3,10.75
DeMar DeRozan,SAC,SAC vs. DET,12/26/2024,L,36,19,3,4,0,0,1,-1,28.75
Kyle Filipowski,UTA,UTA @ POR,12/26/2024,L,18,6,4,2,1,0,2,-7,16
Donovan Clingan,POR,POR vs. UTA,12/26/2024,W,14,4,4,0,2,0,1,3,12.5
Isaiah Collier,UTA,UTA @ POR,12/26/2024,L,35,7,8,7,0,0,6,10,25
Scoot Henderson,POR,POR vs. UTA,12/26/2024,W,30,18,0,10,2,1,1,22,40
Johnny Juzang,UTA,UTA @ POR,12/26/2024,L,15,14,5,0,1,0,0,-2,23.75
Deni Avdija,POR,POR vs. UTA,12/26/2024,W,31,27,8,6,1,1,2,11,50
Drew Eubanks,UTA,UTA @ POR,12/26/2024,L,18,15,3,0,0,1,0,-7,21.25
Anfernee Simons,POR,POR vs. UTA,12/26/2024,W,30,8,3,3,2,0,3,-15,19.75
Svi Mykhailiuk,UTA,UTA @ POR,12/26/2024,L,25,18,1,1,1,1,0,16,27.75
Jerami Grant,POR,POR vs. UTA,12/26/2024,W,31,14,3,1,0,1,2,-9,21.25
Cody Williams,UTA,UTA @ POR,12/26/2024,L,25,5,1,1,0,1,1,-18,9.75
Toumani Camara,POR,POR vs. UTA,12/26/2024,W,32,6,8,0,1,1,1,-5,19.5
Brice Sensabaugh,UTA,UTA @ POR,12/26/2024,L,17,6,1,2,1,0,2,-13,11.25
Kris Murray,POR,POR vs. UTA,12/26/2024,W,7,0,0,1,1,0,0,-3,3.5
Walker Kessler,UTA,UTA @ POR,12/26/2024,L,30,5,16,1,2,2,0,5,34.5
Shaedon Sharpe,POR,POR vs. UTA,12/26/2024,W,31,27,5,3,0,2,0,7,44.25
Deandre Ayton,POR,POR vs. UTA,12/26/2024,W,34,18,12,2,1,2,1,-1,42
Collin Sexton,UTA,UTA @ POR,12/26/2024,L,27,19,1,11,0,0,1,1,37.75
Lauri Markkanen,UTA,UTA @ POR,12/26/2024,L,30,25,6,1,3,0,1,5,41.5
Jae'Sean Tate,HOU,HOU @ NOP,12/26/2024,W,17,10,2,0,0,0,1,23,12
Nic Claxton,BKN,BKN @ MIL,12/26/2024,W,31,13,7,3,2,0,1,7,29.75
AJ Green,MIL,MIL vs. BKN,12/26/2024,L,29,8,6,2,0,0,0,2,19.5
Tyrese Martin,BKN,BKN @ MIL,12/26/2024,W,17,5,5,2,0,0,1,-4,13.75
Malik Monk,SAC,SAC vs. DET,12/26/2024,L,30,15,1,0,1,0,2,3,18.75
Kevin Huerter,SAC,SAC vs. DET,12/26/2024,L,23,8,5,3,1,1,1,4,23.25
Scotty Pippen Jr.,MEM,MEM vs. TOR,12/26/2024,W,21,15,2,3,4,0,2,1,29.5
Julian Phillips,CHI,CHI @ ATL,12/26/2024,L,13,2,3,1,0,0,0,15,7.25
Ochai Agbaji,TOR,TOR @ MEM,12/26/2024,L,25,10,0,2,0,0,0,-22,13.5
Davion Mitchell,TOR,TOR @ MEM,12/26/2024,L,27,6,0,5,2,0,0,-13,18.5
Scottie Barnes,TOR,TOR @ MEM,12/26/2024,L,36,26,6,8,1,0,3,-22,47
Brandon Clarke,MEM,MEM vs. TOR,12/26/2024,W,20,11,9,0,0,1,0,5,24.25
RJ Barrett,TOR,TOR @ MEM,12/26/2024,L,34,27,9,10,0,0,2,-14,53.25
Jaren Jackson Jr.,MEM,MEM vs. TOR,12/26/2024,W,32,21,11,6,0,3,3,28,48.75
Chris Boucher,TOR,TOR @ MEM,12/26/2024,L,21,15,5,0,0,0,1,-9,21.75
Luke Kennard,MEM,MEM vs. TOR,12/26/2024,W,25,15,0,8,1,0,3,7,29
Tidjane Salaün,CHA,CHA @ WAS,12/26/2024,L,13,6,4,0,0,0,0,1,12
Kyshawn George,WAS,WAS vs. CHA,12/26/2024,W,24,0,4,2,1,0,0,3,10
