Contest ID,Player Pool,Test MSE,Test R^2,Ownership Correlation,Configuration
Average,192.7,29.623,0.666,0.847,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
5,43,51.926,0.793,0.939,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
6,45,75.808,0.741,0.894,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
7,71,44.304,0.75,0.896,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
8,134,42.526,0.604,0.81,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
9,71,44.401,0.786,0.914,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
10,211,25.456,0.559,0.818,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
11,210,13.932,0.797,0.899,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
12,387,8.555,0.735,0.858,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
13,104,15.893,0.893,0.959,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
14,382,13.373,0.635,0.8,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
15,106,28.686,0.793,0.91,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
16,387,11.714,0.711,0.844,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
17,173,21.838,0.671,0.848,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
18,246,26.561,0.424,0.749,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
19,280,20.723,0.413,0.719,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
20,247,12.221,0.738,0.881,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
21,177,23.62,0.699,0.857,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
22,247,23.504,0.585,0.778,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
23,141,21.651,0.777,0.912,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
Average,192.7,29.699,0.66,0.843,"depth=7, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
5,43,54.077,0.783,0.936,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
6,45,78.381,0.732,0.89,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
7,71,42.81,0.76,0.9,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
8,134,42.638,0.606,0.813,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
9,71,43.914,0.787,0.915,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
10,211,24.996,0.564,0.821,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
11,210,14.525,0.788,0.895,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
12,387,8.729,0.729,0.855,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
13,104,15.52,0.895,0.96,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
14,382,13.629,0.626,0.795,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
15,106,29.541,0.786,0.908,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
16,387,12.344,0.694,0.835,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
17,173,21.772,0.671,0.848,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
18,246,27.426,0.398,0.744,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
19,280,21.183,0.399,0.715,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
20,247,12.102,0.741,0.882,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
21,177,24.223,0.693,0.855,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
22,247,23.398,0.588,0.78,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
23,141,21.17,0.783,0.913,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
Average,192.7,29.948,0.662,0.848,"depth=5, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
5,43,55.157,0.782,0.932,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
6,45,68.282,0.771,0.908,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
7,71,43.544,0.758,0.899,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
8,134,49.461,0.535,0.798,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
9,71,43.745,0.78,0.915,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
10,211,25.956,0.542,0.815,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
11,210,15.83,0.767,0.883,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
12,387,9.474,0.703,0.841,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
13,104,16.768,0.887,0.957,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
14,382,13.072,0.651,0.81,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
15,106,30.988,0.771,0.906,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
16,387,11.915,0.703,0.84,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
17,173,21.655,0.676,0.846,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
18,246,26.84,0.423,0.751,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
19,280,18.857,0.466,0.749,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
20,247,12.398,0.732,0.878,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
21,177,29.282,0.624,0.819,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
22,247,25.38,0.536,0.753,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
23,141,20.127,0.795,0.918,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
Average,192.7,30.013,0.66,0.846,"depth=5, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
5,43,55.032,0.782,0.933,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
6,45,67.888,0.773,0.909,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
7,71,44.137,0.756,0.897,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
8,134,49.188,0.537,0.796,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
9,71,40.935,0.792,0.922,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
10,211,25.156,0.554,0.82,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
11,210,16.21,0.762,0.883,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
12,387,9.62,0.696,0.836,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
13,104,17.646,0.881,0.954,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
14,382,13.466,0.639,0.802,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
15,106,32.674,0.757,0.903,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
16,387,12.181,0.696,0.835,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
17,173,23.381,0.648,0.833,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
18,246,27.358,0.414,0.75,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
19,280,19.871,0.433,0.738,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
20,247,12.197,0.737,0.88,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
21,177,30.606,0.61,0.815,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
22,247,26.32,0.519,0.745,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
23,141,20.522,0.791,0.916,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
Average,192.7,30.882,0.651,0.843,"depth=5, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
