Contest ID,Player Pool,Test MSE,Test R^2,Ownership Correlation,Configuration
21,177.0,43.668,0.558,0.76,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=500"
22,247.0,31.82,0.509,0.729,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=500"
23,141.0,26.769,0.77,0.892,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=500"
Average,192.7,37.009,0.641,0.814,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=500"
5,43.0,68.854,0.77,0.882,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
6,45.0,75.582,0.79,0.889,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
7,71.0,66.056,0.706,0.849,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
8,134.0,57.037,0.526,0.766,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
9,71.0,50.101,0.818,0.905,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
10,211.0,34.556,0.504,0.755,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
11,210.0,20.279,0.729,0.866,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
12,387.0,13.121,0.621,0.792,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
13,104.0,23.723,0.86,0.931,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
14,382.0,15.338,0.624,0.796,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
15,106.0,55.329,0.686,0.841,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
16,387.0,18.54,0.574,0.763,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
17,173.0,37.208,0.533,0.757,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
18,246.0,33.01,0.414,0.711,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
19,280.0,28.259,0.367,0.675,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
20,247.0,15.577,0.698,0.861,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
21,177.0,45.331,0.541,0.755,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
22,247.0,31.914,0.507,0.726,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
23,141.0,27.124,0.767,0.889,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
Average,192.7,37.734,0.633,0.811,"depth=4, learning_rate=0.2, l2_leaf_reg=6, iterations=750"
5,43.0,65.04,0.783,0.888,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
6,45.0,65.53,0.818,0.905,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
7,71.0,61.521,0.727,0.861,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
8,134.0,57.452,0.523,0.758,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
9,71.0,46.403,0.832,0.912,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
10,211.0,34.803,0.5,0.761,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
11,210.0,18.27,0.756,0.876,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
12,387.0,13.932,0.598,0.776,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
13,104.0,19.247,0.887,0.944,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
14,382.0,15.021,0.631,0.797,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
15,106.0,42.201,0.761,0.876,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
16,387.0,14.072,0.676,0.823,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
17,173.0,35.842,0.55,0.766,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
18,246.0,31.078,0.449,0.729,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
19,280.0,25.926,0.419,0.69,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
20,247.0,13.714,0.734,0.871,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
21,177.0,41.427,0.58,0.773,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
22,247.0,31.242,0.518,0.735,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
23,141.0,25.912,0.778,0.895,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
Average,192.7,34.665,0.659,0.823,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
5,43.0,68.896,0.77,0.882,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
6,45.0,69.063,0.808,0.899,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
7,71.0,69.766,0.69,0.843,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
8,134.0,58.536,0.514,0.755,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
9,71.0,49.535,0.82,0.906,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
10,211.0,35.378,0.492,0.759,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
11,210.0,18.455,0.753,0.876,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
12,387.0,14.394,0.584,0.772,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
13,104.0,21.574,0.873,0.937,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
14,382.0,15.596,0.617,0.791,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
15,106.0,44.941,0.745,0.87,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
16,387.0,15.819,0.636,0.8,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
17,173.0,39.874,0.5,0.744,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
18,246.0,33.592,0.404,0.709,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
19,280.0,27.562,0.383,0.676,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
20,247.0,13.689,0.735,0.873,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
21,177.0,44.969,0.545,0.76,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
22,247.0,33.135,0.489,0.72,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
23,141.0,27.686,0.763,0.887,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
Average,192.7,36.972,0.638,0.814,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
5,43.0,71.583,0.761,0.877,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
6,45.0,71.609,0.801,0.895,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
7,71.0,70.185,0.688,0.842,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
8,134.0,58.546,0.514,0.753,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
9,71.0,50.83,0.815,0.903,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
10,211.0,34.411,0.506,0.763,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
11,210.0,18.837,0.748,0.873,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
12,387.0,13.861,0.6,0.779,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
13,104.0,23.017,0.864,0.933,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
14,382.0,15.258,0.626,0.796,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
15,106.0,46.005,0.739,0.868,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
16,387.0,16.617,0.618,0.79,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
17,173.0,41.81,0.475,0.733,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
18,246.0,34.663,0.385,0.7,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
19,280.0,27.822,0.377,0.675,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
20,247.0,13.992,0.729,0.871,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
21,177.0,46.091,0.533,0.756,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
22,247.0,33.42,0.484,0.717,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
23,141.0,28.738,0.753,0.882,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
Average,192.7,37.752,0.632,0.811,"depth=4, learning_rate=0.2, l2_leaf_reg=7, iterations=750"
5,43.0,66.394,0.779,0.886,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
6,45.0,74.485,0.793,0.891,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
7,71.0,49.721,0.779,0.887,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
8,134.0,51.301,0.574,0.782,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
9,71.0,48.451,0.824,0.908,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
10,211.0,37.542,0.461,0.742,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
11,210.0,18.47,0.753,0.873,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
12,387.0,13.634,0.606,0.78,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
13,104.0,17.597,0.896,0.949,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
14,382.0,15.599,0.617,0.79,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
15,106.0,37.954,0.785,0.888,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
16,387.0,15.777,0.637,0.8,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
17,173.0,30.308,0.62,0.801,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
18,246.0,30.835,0.453,0.725,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
19,280.0,25.898,0.42,0.698,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
20,247.0,16.512,0.68,0.845,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
21,177.0,40.108,0.594,0.782,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
22,247.0,31.242,0.518,0.732,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
23,141.0,26.189,0.775,0.895,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
Average,192.7,34.106,0.661,0.824,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=250"
5,43.0,68.314,0.772,0.883,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
6,45.0,71.464,0.802,0.896,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
7,71.0,57.339,0.745,0.872,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
8,134.0,50.024,0.585,0.785,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
9,71.0,52.043,0.811,0.901,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
10,211.0,37.953,0.455,0.738,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
11,210.0,19.369,0.741,0.868,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
12,387.0,13.816,0.601,0.777,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
13,104.0,19.366,0.886,0.944,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
14,382.0,15.576,0.618,0.791,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
15,106.0,38.819,0.78,0.885,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
16,387.0,16.8,0.614,0.789,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
17,173.0,34.11,0.572,0.777,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
18,246.0,33.271,0.41,0.711,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
19,280.0,27.827,0.377,0.681,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
20,247.0,15.743,0.695,0.854,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
21,177.0,45.112,0.543,0.758,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
22,247.0,33.513,0.483,0.714,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
23,141.0,27.064,0.768,0.891,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
Average,192.7,35.659,0.645,0.817,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=500"
5,43.0,71.773,0.761,0.877,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
6,45.0,71.55,0.801,0.896,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
7,71.0,57.722,0.743,0.871,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
8,134.0,51.068,0.576,0.784,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
9,71.0,52.326,0.81,0.9,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
10,211.0,37.42,0.463,0.742,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
11,210.0,20.62,0.724,0.862,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
12,387.0,13.601,0.607,0.782,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
13,104.0,19.682,0.884,0.943,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
14,382.0,15.66,0.616,0.79,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
15,106.0,38.103,0.784,0.887,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
16,387.0,17.821,0.59,0.777,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
17,173.0,35.013,0.561,0.771,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
18,246.0,33.418,0.407,0.708,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
19,280.0,27.958,0.374,0.681,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
20,247.0,16.369,0.683,0.851,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
21,177.0,46.543,0.529,0.754,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
22,247.0,33.86,0.477,0.711,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
23,141.0,27.469,0.764,0.89,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
Average,192.7,36.209,0.64,0.815,"depth=4, learning_rate=0.2, l2_leaf_reg=8, iterations=750"
5,43.0,60.665,0.798,0.896,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
6,45.0,86.107,0.761,0.872,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
7,71.0,50.708,0.775,0.884,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
8,134.0,55.462,0.539,0.766,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
9,71.0,48.729,0.823,0.907,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
10,211.0,33.854,0.514,0.765,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
11,210.0,20.025,0.732,0.866,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
12,387.0,13.164,0.62,0.793,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
13,104.0,20.82,0.877,0.94,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
14,382.0,15.534,0.619,0.79,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
15,106.0,40.417,0.771,0.882,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
16,387.0,15.556,0.642,0.802,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
17,173.0,33.231,0.583,0.783,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
18,246.0,29.835,0.471,0.735,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
19,280.0,25.274,0.434,0.701,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
20,247.0,14.145,0.726,0.865,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
21,177.0,40.583,0.589,0.777,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
22,247.0,29.559,0.544,0.747,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
23,141.0,26.606,0.772,0.893,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
Average,192.7,34.751,0.663,0.824,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
5,43.0,63.134,0.789,0.892,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
6,45.0,87.502,0.757,0.87,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
7,71.0,48.327,0.785,0.89,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
8,134.0,55.9,0.536,0.766,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
9,71.0,48.743,0.823,0.907,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
10,211.0,34.59,0.503,0.76,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
11,210.0,19.548,0.739,0.87,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
12,387.0,14.086,0.593,0.775,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
13,104.0,22.905,0.865,0.934,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
14,382.0,16.253,0.601,0.78,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
15,106.0,41.689,0.764,0.878,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
16,387.0,17.159,0.605,0.782,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
17,173.0,35.953,0.549,0.763,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
18,246.0,31.463,0.442,0.723,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
19,280.0,26.429,0.408,0.691,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
20,247.0,14.883,0.711,0.861,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
21,177.0,43.972,0.555,0.764,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
22,247.0,32.227,0.503,0.725,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
23,141.0,29.822,0.744,0.88,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
Average,192.7,36.031,0.646,0.816,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
5,43.0,64.94,0.783,0.888,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
6,45.0,87.508,0.757,0.87,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
7,71.0,49.164,0.781,0.888,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
8,134.0,56.521,0.531,0.768,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
9,71.0,49.429,0.821,0.906,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
10,211.0,34.283,0.508,0.759,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
11,210.0,20.215,0.73,0.866,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
12,387.0,14.415,0.584,0.769,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
13,104.0,23.05,0.864,0.933,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
14,382.0,16.605,0.592,0.777,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
15,106.0,43.828,0.751,0.872,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
16,387.0,17.756,0.592,0.774,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
17,173.0,36.935,0.537,0.754,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
18,246.0,32.121,0.43,0.72,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
19,280.0,27.491,0.384,0.682,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
20,247.0,14.969,0.71,0.863,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
21,177.0,44.535,0.549,0.763,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
22,247.0,33.087,0.489,0.718,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
23,141.0,29.526,0.747,0.88,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
Average,192.7,36.651,0.639,0.813,"depth=4, learning_rate=0.2, l2_leaf_reg=9, iterations=750"
5,43.0,69.625,0.768,0.88,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
6,45.0,80.759,0.776,0.881,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
7,71.0,53.82,0.761,0.875,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
8,134.0,55.494,0.539,0.764,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
9,71.0,46.224,0.832,0.912,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
10,211.0,35.987,0.483,0.748,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
11,210.0,19.503,0.739,0.87,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
12,387.0,13.974,0.596,0.776,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
13,104.0,18.247,0.893,0.947,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
14,382.0,15.344,0.623,0.793,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
15,106.0,41.593,0.764,0.878,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
16,387.0,12.949,0.702,0.838,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
17,173.0,31.3,0.607,0.793,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
18,246.0,31.009,0.45,0.727,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
19,280.0,26.097,0.415,0.699,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
20,247.0,14.254,0.724,0.865,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
21,177.0,43.107,0.563,0.768,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
22,247.0,30.537,0.529,0.736,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
23,141.0,27.031,0.768,0.891,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
Average,192.7,35.098,0.66,0.823,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=250"
5,43.0,72.58,0.758,0.875,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
6,45.0,83.303,0.769,0.877,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
7,71.0,58.458,0.74,0.865,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
8,134.0,58.152,0.517,0.77,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
9,71.0,48.19,0.825,0.908,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
10,211.0,35.759,0.487,0.747,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
11,210.0,20.102,0.731,0.867,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
12,387.0,14.292,0.587,0.77,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
13,104.0,20.036,0.882,0.942,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
14,382.0,15.29,0.625,0.795,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
15,106.0,45.834,0.74,0.868,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
16,387.0,14.19,0.674,0.822,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
17,173.0,33.756,0.576,0.776,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
18,246.0,33.403,0.407,0.711,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
19,280.0,25.838,0.421,0.697,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
20,247.0,13.916,0.73,0.869,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
21,177.0,45.102,0.543,0.758,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
22,247.0,33.298,0.486,0.715,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
23,141.0,29.377,0.748,0.882,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
Average,192.7,36.888,0.645,0.817,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=500"
5,43.0,75.586,0.748,0.87,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
6,45.0,82.697,0.77,0.878,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
7,71.0,58.263,0.741,0.865,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
8,134.0,57.003,0.527,0.77,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
9,71.0,48.682,0.823,0.907,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
10,211.0,36.869,0.471,0.739,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
11,210.0,20.368,0.728,0.865,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
12,387.0,13.909,0.598,0.774,"depth=4, learning_rate=0.2, l2_leaf_reg=10, iterations=750"
